Failure Name,Station Name,Stage,Debug Snapshot,Group Name,Failure_Id,SightingId,AxonSV Record Viewer,Signatures
79e0075a,ba05wvaw0163,Test,f1bca6e9-d735-48da-9673-f189d95c3a1e,MMX,79e0075a-22c6-4454-bd7a-09f0dc7c86d5,14024172962,https://axonsv.app.intel.com/apps/record-viewer/f1bca6e9-d735-48da-9673-f189d95c3a1e,"['HW.CORR', 'HW.ERR', 'HW.CFG.ERR', 'HW']"
01a184ac,jf04wvaw5356,PreTest,,MMX,01a184ac-7eb4-43c4-92cb-49e4233c5919,22020774004,,[]
f1bf63a3,jf04wvaw5356,PreTest,,MMX,f1bf63a3-3bae-4c93-9c19-49d5a7f7b8cf,22020774004,,[]
59d828f6,jf04wvaw5356,PreTest,,MMX,59d828f6-fc01-4566-abf3-d14e7a6370f2,22020774004,,[]
c1080f54,jf04wvaw5356,PreTest,,MMX,c1080f54-d7e2-4c37-aefd-6775b49c1764,22020774004,,[]
69fd0116,jf04wvaw5356,PreTest,,MMX,69fd0116-94d9-4981-85b8-dfb41d8f8bb1,22020774004,,[]
94aa60cc,ba05wvaw0163,Test,e1bf4d6c-c91c-4cca-93a8-6b6376846b2d,MMX,94aa60cc-dead-46a1-950b-31ef56fe0d69,14024181169,https://axonsv.app.intel.com/apps/record-viewer/e1bf4d6c-c91c-4cca-93a8-6b6376846b2d,"['HW.CORR', 'HW.ERR', 'HW.CFG.ERR', 'HW']"
26f38934,jf04wvaw5356,PreTest,,MMX,26f38934-2984-4629-9f23-7ae9ee31d931,22020774004,,[]
3a63adff,ba05wvaw0118,PostTest,75b11b62-09d5-404c-9486-b72d087ec24f,MMX,3a63adff-da9c-4a1c-a795-11610a49d935,NA,https://axonsv.app.intel.com/apps/record-viewer/75b11b62-09d5-404c-9486-b72d087ec24f,"['HW.CORR', 'HW', 'HW.ERR']"
12518e42,jf04wvaw5356,PreTest,,MMX,12518e42-6681-4338-a255-10211b0fdba5,22020774004,,[]
8c3b5353,jf04wvaw5356,PreTest,,MMX,8c3b5353-5f76-4111-ab12-2084da76d241,22020774004,,[]
9c7ec63d,jf04wvaw5356,PreTest,,MMX,9c7ec63d-3633-4aac-bdbe-6e5fcde0ff07,22020774004,,[]
007e4612,jf04wvaw5356,PreTest,,MMX,007e4612-8325-4037-8900-88e81452b598,22020774004,,[]
c60b238a,ba05wvaw0117,Test,15044926-5061-4836-90f6-16316cad3777,RAS,c60b238a-7d07-4090-a823-da0fd4ea0ea4,14024172838,https://axonsv.app.intel.com/apps/record-viewer/15044926-5061-4836-90f6-16316cad3777,"['HW.CORR', 'HW', 'HW.ERR']"
0ae426db,ba05wvaw0163,Test,fdf0010d-fd83-4d9f-bf31-4da0a7a9dec2,RAS,0ae426db-4363-4ad5-9c0c-5ccbc1097919,14024172838,https://axonsv.app.intel.com/apps/record-viewer/fdf0010d-fd83-4d9f-bf31-4da0a7a9dec2,"['HW.CORR', 'HW.CFG.ERR', 'HW', 'HW.ERR']"
fc0e6ab2,ba05wvaw0118,Test,9e161500-beb4-48b1-a012-d29eb13c5975,RAS,fc0e6ab2-f2dc-4182-a163-93aed02e28c2,14024172838,https://axonsv.app.intel.com/apps/record-viewer/9e161500-beb4-48b1-a012-d29eb13c5975,"['HW.ERR', 'HW.CORR', 'HW']"
f9912708,jf04wvaw5356,PreTest,,MMX,f9912708-3605-4c31-a898-57cc15f0c488,22020774004,,[]
afd74da3,ba05wvaw0117,Test,f4ab58d8-6f06-4f1b-b3f6-14dc46b34603,MMX,afd74da3-93bd-42c9-9663-c8bafe7c6187,14024172838,https://axonsv.app.intel.com/apps/record-viewer/f4ab58d8-6f06-4f1b-b3f6-14dc46b34603,"['HW.ERR', 'HW.CORR', 'HW']"
f809080f,ba05wvaw0118,Test,c253d033-fcf4-40ae-a582-c24051a46610,RAS,f809080f-9778-4dee-89f9-0033fb132806,14024172838,https://axonsv.app.intel.com/apps/record-viewer/c253d033-fcf4-40ae-a582-c24051a46610,"['HW.CORR', 'HW', 'HW.ERR']"
