Failure Name,NGA_Link,Station Name,Stage,Debug Snapshot,Group Name,Failure_Id,SightingId,AxonSV Record Viewer,Signatures
f976e135,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/f976e135-ac46-432a-a32d-102001f61a84,ba05wvaw0241,PostTest,40008ec7-2363-4ea1-a7c6-a183d970991e,DefaultFlowBasicTest,f976e135-ac46-432a-a32d-102001f61a84,NA,https://axonsv.app.intel.com/apps/record-viewer/40008ec7-2363-4ea1-a7c6-a183d970991e,"['HW', 'HW.CORR', 'HW.ERR', 'HW.CFG.ERR']"
1aad8b2d,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/1aad8b2d-086f-480c-a153-2946aedcd764,ba05wvaw0287,PreBoot,,CI_GNR_D_DF,1aad8b2d-086f-480c-a153-2946aedcd764,NA,,[]
2426e840,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/2426e840-d4cb-440a-ae61-d2713118edfd,ba05wvaw0276,RebootStation,,CI_GNR_D_DF,2426e840-d4cb-440a-ae61-d2713118edfd,NA,,[]
4e2e8271,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/4e2e8271-d02d-47f7-ba07-d62cccc5782b,ba05wvaw0279,PostTest,c57e0257-8d0d-4943-ab4e-f45ff8c3c625,CI_GNR_D_DF,4e2e8271-d02d-47f7-ba07-d62cccc5782b,NA,https://axonsv.app.intel.com/apps/record-viewer/c57e0257-8d0d-4943-ab4e-f45ff8c3c625,"['HW.ERR', 'HW', 'HW.CFG.ERR', 'HW.CORR']"
4e0dab7a,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/4e0dab7a-92c6-4bf9-b0ca-a34daa471b55,ba05wvaw0287,PreBoot,,CI_GNR_D_DF,4e0dab7a-92c6-4bf9-b0ca-a34daa471b55,NA,,[]
52cc13ae,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/52cc13ae-24b2-40e3-a69e-6d2c263f3cc2,ba05wvaw0241,PostTest,ca8c42b9-8236-4662-8a19-d1824e43779e,DefaultFlowBasicTest,52cc13ae-24b2-40e3-a69e-6d2c263f3cc2,NA,https://axonsv.app.intel.com/apps/record-viewer/ca8c42b9-8236-4662-8a19-d1824e43779e,"['HW', 'HW.CORR', 'HW.ERR', 'HW.CFG.ERR']"
9b935961,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/9b935961-d568-4f39-b507-f80edc21ff91,ba05wvaw0236,PostTest,4732f053-0948-4d30-a6c2-b72c238ad9ba,CI_GNR_D_DF,9b935961-d568-4f39-b507-f80edc21ff91,NA,https://axonsv.app.intel.com/apps/record-viewer/4732f053-0948-4d30-a6c2-b72c238ad9ba,"['HW.CFG.ERR', 'HW.ERR', 'HW.CORR', 'HW']"
ea9c8de8,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/ea9c8de8-5c56-42e0-866b-ebf2bdd55ea0,ba05wvaw0292,PostTest,,SVOS_CR_GNRD,ea9c8de8-5c56-42e0-866b-ebf2bdd55ea0,NA,,[]
25ac13ff,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/25ac13ff-5fdf-47ad-864e-271631549ac8,ba05wvaw0279,RebootStation,9efd60cd-1ddc-4c23-82a9-09979e697926,CI_GNR_D_DF,25ac13ff-5fdf-47ad-864e-271631549ac8,NA,https://axonsv.app.intel.com/apps/record-viewer/9efd60cd-1ddc-4c23-82a9-09979e697926,"['HW.CFG.ERR', 'HW.ERR', 'HW.CORR', 'HW']"
72414836,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/72414836-5613-48eb-8f56-f859b2cf1cab,ba05wvaw0236,RebootStation,8219f0a8-14f8-476e-b20a-b0c7a5746b98,CI_GNR_D_DF,72414836-5613-48eb-8f56-f859b2cf1cab,NA,https://axonsv.app.intel.com/apps/record-viewer/8219f0a8-14f8-476e-b20a-b0c7a5746b98,"['HW.CFG.ERR', 'HW.CORR', 'HW.ERR', 'HW']"
b6443738,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/b6443738-51dc-448a-8900-7d2b73cc7619,ba05wvaw0287,PreBoot,,CI_GNR_D_DF,b6443738-51dc-448a-8900-7d2b73cc7619,NA,,[]
79a16583,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/79a16583-e852-43f4-a29a-3181431cf558,ba05wvaw0289,PostTest,6bf98442-ba78-1dcf-0928-35ee895ff228,Memory,79a16583-e852-43f4-a29a-3181431cf558,NA,https://axonsv.app.intel.com/apps/record-viewer/6bf98442-ba78-1dcf-0928-35ee895ff228,"['HW', 'HW.CORR', 'HW.MCE.IMC', 'HW.MCE', 'HW.ERR', 'HW.CFG.ERR']"
dbf84fb3,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/dbf84fb3-0ecc-4030-b294-463896b1fbc5,ba05wvaw0275,PreTest,,NAC,dbf84fb3-0ecc-4030-b294-463896b1fbc5,NA,,[]
81e029de,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/81e029de-737e-4207-a1e5-0209a786d017,ba05wvaw0241,PostTest,064244c9-c7ea-4473-a5e9-970bbfdffbfe,CI_GNR_D_DF,81e029de-737e-4207-a1e5-0209a786d017,NA,https://axonsv.app.intel.com/apps/record-viewer/064244c9-c7ea-4473-a5e9-970bbfdffbfe,"['HW', 'HW.CORR', 'HW.ERR', 'HW.CFG.ERR']"
7f9096f9,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/7f9096f9-1b63-4055-bd03-08db0a112e90,ba05wvaw0275,PreTest,,Memory,7f9096f9-1b63-4055-bd03-08db0a112e90,NA,,[]
a5a40c52,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/a5a40c52-89fa-45ce-b77e-f1b1fd268f9b,ba05wvaw0241,PostTest,301cc9cf-5c22-4acb-84a2-917086aa4fa1,CI_GNR_D_DF,a5a40c52-89fa-45ce-b77e-f1b1fd268f9b,NA,https://axonsv.app.intel.com/apps/record-viewer/301cc9cf-5c22-4acb-84a2-917086aa4fa1,"['HW.CORR', 'HW', 'HW.CFG.ERR', 'HW.ERR']"
d951c353,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/d951c353-4eec-42a9-a4b2-8b58a7977ee2,ba05wvaw0292,PostTest,,SVOS_CR_GNRD,d951c353-4eec-42a9-a4b2-8b58a7977ee2,NA,,[]
0d062004,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/0d062004-1cfc-4164-812b-ce2cc17b6b53,ba05wvaw0241,PostTest,9fd35553-de33-40df-8a88-fcb880c52e12,CI_GNR_D_DF,0d062004-1cfc-4164-812b-ce2cc17b6b53,NA,https://axonsv.app.intel.com/apps/record-viewer/9fd35553-de33-40df-8a88-fcb880c52e12,"['HW', 'HW.CORR', 'HW.ERR', 'HW.CFG.ERR']"
7de3bd3b,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/7de3bd3b-51f0-4743-81f9-f35d11f25fa3,ba05wvaw0274,PostTest,,SVOS_CR_GNRD,7de3bd3b-51f0-4743-81f9-f35d11f25fa3,NA,,[]
21537b61,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/21537b61-f410-4c72-bf3c-e6e152145f5d,ba05wvaw0292,PostTest,,SVOS_CR_GNRD,21537b61-f410-4c72-bf3c-e6e152145f5d,NA,,[]
018491ae,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/018491ae-5571-493a-b92f-f77f6c6a3e2c,ba05wvaw0292,PreBoot,,SVOS_CR_GNRD,018491ae-5571-493a-b92f-f77f6c6a3e2c,NA,,[]
689865b6,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/689865b6-b1ea-4968-8092-3ce3cd736144,ba05wvaw0241,PostTest,31486f0d-8ea7-4598-a1e2-547c5122bf37,CI_GNR_D_DF,689865b6-b1ea-4968-8092-3ce3cd736144,NA,https://axonsv.app.intel.com/apps/record-viewer/31486f0d-8ea7-4598-a1e2-547c5122bf37,"['HW.CFG.ERR', 'HW.ERR', 'HW.CORR', 'HW']"
197a35dc,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/197a35dc-5c1c-4638-bc2f-994d76bae30d,ba05wvaw0289,RebootStation,,CI_GNR_D_DF,197a35dc-5c1c-4638-bc2f-994d76bae30d,NA,,[]
3510b547,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/3510b547-bdc3-4db2-8c36-71c7e632b6d6,ba05wvaw0274,PostTest,,SVOS_CR_GNRD,3510b547-bdc3-4db2-8c36-71c7e632b6d6,NA,,[]
0aef5591,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/0aef5591-e814-46c9-b4b0-9477e19038ae,ba05wvaw0241,PostTest,755243e7-c740-4f6b-9453-cf336859356f,CI_GNR_D_DF,0aef5591-e814-46c9-b4b0-9477e19038ae,NA,https://axonsv.app.intel.com/apps/record-viewer/755243e7-c740-4f6b-9453-cf336859356f,"['HW', 'HW.CFG.ERR', 'HW.CORR', 'HW.ERR']"
21b9a7d2,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/21b9a7d2-8c69-479d-b7d7-72c7d8bd2eab,ba05wvaw0274,PostTest,,SVOS_CR_GNRD,21b9a7d2-8c69-479d-b7d7-72c7d8bd2eab,NA,,[]
b15f987a,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/b15f987a-d476-44b3-a78e-80580bc6cc7e,ba05wvaw0292,PostTest,,SVOS_CR_GNRD,b15f987a-d476-44b3-a78e-80580bc6cc7e,NA,,[]
113e2f33,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/113e2f33-0d25-4085-a343-b2fee57b44e7,ba05wvaw0241,PostTest,18d7f179-67e4-43aa-aa18-585b421334cc,CI_GNR_D_DF,113e2f33-0d25-4085-a343-b2fee57b44e7,NA,https://axonsv.app.intel.com/apps/record-viewer/18d7f179-67e4-43aa-aa18-585b421334cc,"['HW', 'HW.CFG.ERR', 'HW.CORR', 'HW.ERR']"
d4777cbb,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/d4777cbb-5bfe-4b60-8b6e-76a3a5b69c70,ba05wvaw0241,PostTest,d48e1a85-4897-43d9-aa91-6e80e6de597d,CI_GNR_D_DF,d4777cbb-5bfe-4b60-8b6e-76a3a5b69c70,NA,https://axonsv.app.intel.com/apps/record-viewer/d48e1a85-4897-43d9-aa91-6e80e6de597d,"['HW.CORR', 'HW.CFG.ERR', 'HW.ERR', 'HW']"
5e8ec699,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/5e8ec699-2a93-4a18-a568-ab7be0d93854,ba05wvaw0241,PostTest,c392597b-b771-49f9-96fa-cc33a1f7767b,CI_GNR_D_DF,5e8ec699-2a93-4a18-a568-ab7be0d93854,NA,https://axonsv.app.intel.com/apps/record-viewer/c392597b-b771-49f9-96fa-cc33a1f7767b,"['HW.CORR', 'HW.CFG.ERR', 'HW.ERR', 'HW']"
16aed168,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/16aed168-5bd7-44f1-9189-19cf65ef0e60,ba05wvaw0241,PostTest,e1041eb9-24a9-4cf4-80e6-84f319323dc6,CI_GNR_D_DF,16aed168-5bd7-44f1-9189-19cf65ef0e60,NA,https://axonsv.app.intel.com/apps/record-viewer/e1041eb9-24a9-4cf4-80e6-84f319323dc6,"['HW.CORR', 'HW', 'HW.CFG.ERR', 'HW.ERR']"
0fa99eb1,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/0fa99eb1-9d11-472e-89ce-a8c1278666ba,ba05wvaw0241,PostTest,ea73e28a-ddea-4442-af02-10cb0865d50d,CI_GNR_D_DF,0fa99eb1-9d11-472e-89ce-a8c1278666ba,NA,https://axonsv.app.intel.com/apps/record-viewer/ea73e28a-ddea-4442-af02-10cb0865d50d,"['HW.CORR', 'HW.CFG.ERR', 'HW.ERR', 'HW']"
0ee1cd62,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/0ee1cd62-14ca-45d5-ad08-d733ae88f847,ba05wvaw0241,PostTest,f9b740fd-f048-42d4-b78c-a617055326d9,CI_GNR_D_DF,0ee1cd62-14ca-45d5-ad08-d733ae88f847,NA,https://axonsv.app.intel.com/apps/record-viewer/f9b740fd-f048-42d4-b78c-a617055326d9,"['HW.CORR', 'HW', 'HW.CFG.ERR', 'HW.ERR']"
135f4fd0,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/135f4fd0-7ea7-43fe-966e-fa334d1a7727,ba05wvaw0241,PostTest,4dcdfda8-2505-43d3-8166-e8df265216e5,CI_GNR_D_DF,135f4fd0-7ea7-43fe-966e-fa334d1a7727,NA,https://axonsv.app.intel.com/apps/record-viewer/4dcdfda8-2505-43d3-8166-e8df265216e5,"['HW', 'HW.CFG.ERR', 'HW.CORR', 'HW.ERR']"
4be279ec,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/4be279ec-8d74-4549-8907-98ab55a4ff36,ba05wvaw0241,PostTest,0dcc7fb7-d721-4654-a2b2-98fe6e0d6276,CI_GNR_D_DF,4be279ec-8d74-4549-8907-98ab55a4ff36,NA,https://axonsv.app.intel.com/apps/record-viewer/0dcc7fb7-d721-4654-a2b2-98fe6e0d6276,"['HW', 'HW.CFG.ERR', 'HW.CORR', 'HW.ERR']"
fe0cb947,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/fe0cb947-aa24-4c09-8bcd-608fd84f4d2d,ba05wvaw0241,PostTest,6e218ba3-3908-4ac3-afb9-447ee29015b9,CI_GNR_D_DF,fe0cb947-aa24-4c09-8bcd-608fd84f4d2d,NA,https://axonsv.app.intel.com/apps/record-viewer/6e218ba3-3908-4ac3-afb9-447ee29015b9,"['HW.CORR', 'HW.CFG.ERR', 'HW.ERR', 'HW']"
6921afef,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/6921afef-f997-4a73-8fe0-1bdabddd8736,ba05wvaw0241,PostTest,b2e4bd7c-74f2-4d7b-b3cc-da64c780d0a6,CI_GNR_D_DF,6921afef-f997-4a73-8fe0-1bdabddd8736,NA,https://axonsv.app.intel.com/apps/record-viewer/b2e4bd7c-74f2-4d7b-b3cc-da64c780d0a6,"['HW', 'HW.CFG.ERR', 'HW.CORR', 'HW.ERR']"
fd1c5c38,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/fd1c5c38-3bb3-4bd3-b7f0-b90d7c88ee16,ba05wvaw0274,PostTest,7fbc3bd3-f456-4805-b071-0eac1161916c,SVOS_CR_GNRD,fd1c5c38-3bb3-4bd3-b7f0-b90d7c88ee16,NA,https://axonsv.app.intel.com/apps/record-viewer/7fbc3bd3-f456-4805-b071-0eac1161916c,"['HW', 'HW.CFG.ERR', 'HW.CORR', 'HW.ERR']"
0540a978,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/0540a978-06a9-4e27-8a66-91475980c843,ba05wvaw0292,PostTest,21d7f619-8a78-4483-9e32-0acdf37326f7,SVOS_CR_GNRD,0540a978-06a9-4e27-8a66-91475980c843,NA,https://axonsv.app.intel.com/apps/record-viewer/21d7f619-8a78-4483-9e32-0acdf37326f7,"['HW', 'HW.CFG.ERR', 'HW.CORR', 'HW.ERR']"
ceed0a18,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/ceed0a18-4b0c-4d9c-9302-466c8fbab84b,ba05wvaw0241,PreBoot,,CI_GNR_D_DF,ceed0a18-4b0c-4d9c-9302-466c8fbab84b,NA,,[]
3df401cb,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/3df401cb-6f1a-4f0f-8e2b-ff687d84bc6f,ba05wvaw0239,Test,,DefaultFlowBasicTest,3df401cb-6f1a-4f0f-8e2b-ff687d84bc6f,NA,,[]
56e13410,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/56e13410-df4e-468b-993c-8dea3c0783bb,ba05wvaw0239,Test,,DefaultFlowBasicTest,56e13410-df4e-468b-993c-8dea3c0783bb,NA,,[]
2ac135f2,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/2ac135f2-309e-4941-94e5-b693c578622c,ba05wvaw0239,Test,,DefaultFlowBasicTest,2ac135f2-309e-4941-94e5-b693c578622c,NA,,[]
ab620d75,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/ab620d75-e1d0-48d2-bdb2-06ba9bd8a608,ba05wvaw0239,Test,,DefaultFlowBasicTest,ab620d75-e1d0-48d2-bdb2-06ba9bd8a608,NA,,[]
375aeaa0,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/375aeaa0-38eb-4527-93d1-75814fe6ed87,ba05wvaw0275,Test,763e2435-d9d9-41cc-a4b5-7b3db1a417ec,Memory,375aeaa0-38eb-4527-93d1-75814fe6ed87,NA,https://axonsv.app.intel.com/apps/record-viewer/763e2435-d9d9-41cc-a4b5-7b3db1a417ec,"['HW.CORR', 'HW.CFG.ERR', 'HW.ERR', 'HW']"
6490ac5c,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/6490ac5c-1fa7-4eee-9bb5-344f318c39c5,ba05wvaw0239,RebootStation,,DefaultFlowBasicTest,6490ac5c-1fa7-4eee-9bb5-344f318c39c5,NA,,[]
82a3c1a7,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/82a3c1a7-2a72-45a7-8e8b-f8dd2e2a8099,ba05wvaw0292,PreBoot,a508fa17-0d76-4c88-b321-2ebbd4242a28,SVOS_CR_GNRD,82a3c1a7-2a72-45a7-8e8b-f8dd2e2a8099,NA,https://axonsv.app.intel.com/apps/record-viewer/a508fa17-0d76-4c88-b321-2ebbd4242a28,"['HW.CFG.ERR', 'HW.ERR', 'HW', 'HW.CORR']"
b2e27d39,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/b2e27d39-7c85-4a99-8c88-951ad5656143,ba05wvaw0292,PostTest,6d25affe-2842-49e6-a8cb-c6b8c70c9865,SVOS_CR_GNRD,b2e27d39-7c85-4a99-8c88-951ad5656143,NA,https://axonsv.app.intel.com/apps/record-viewer/6d25affe-2842-49e6-a8cb-c6b8c70c9865,"['HW', 'HW.CFG.ERR', 'HW.CORR', 'HW.ERR']"
57dc99af,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/57dc99af-3ab1-46d3-9112-f3f7cd59110e,ba05wvaw0274,PostTest,b49aad36-46ee-dab1-c186-fbbec02c0115,SVOS_CR_GNRD,57dc99af-3ab1-46d3-9112-f3f7cd59110e,NA,https://axonsv.app.intel.com/apps/record-viewer/b49aad36-46ee-dab1-c186-fbbec02c0115,"['HW', 'HW.CFG.ERR', 'HW.CORR', 'HW.ERR', 'HW.MCE', 'HW.MCE.IIO']"
e0ddf2ad,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/e0ddf2ad-a4ea-41ae-88cc-d71545863105,ba05wvaw0292,PreBoot,78044866-468d-41c4-9e4f-45a9912b481d,SVOS_CR_GNRD,e0ddf2ad-a4ea-41ae-88cc-d71545863105,NA,https://axonsv.app.intel.com/apps/record-viewer/78044866-468d-41c4-9e4f-45a9912b481d,"['HW.CFG.ERR', 'HW.ERR', 'HW', 'HW.CORR']"
ae4323bc,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/ae4323bc-3550-4e85-b148-19e275f406d4,ba05wvaw0274,PostTest,7d355423-8b79-4100-95c4-9f8817f7ebcc,SVOS_CR_GNRD,ae4323bc-3550-4e85-b148-19e275f406d4,NA,https://axonsv.app.intel.com/apps/record-viewer/7d355423-8b79-4100-95c4-9f8817f7ebcc,"['HW.CORR', 'HW.ERR', 'HW.CFG.ERR', 'HW']"
6552409b,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/6552409b-6961-42f0-8401-109238e20164,ba05wvaw0241,PostTest,88348846-a653-42d0-8e8a-5277326d9e69,CI_GNR_D_DF,6552409b-6961-42f0-8401-109238e20164,NA,https://axonsv.app.intel.com/apps/record-viewer/88348846-a653-42d0-8e8a-5277326d9e69,"['HW.CORR', 'HW.CFG.ERR', 'HW.ERR', 'HW']"
eafe84f9,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/eafe84f9-c25f-4bf7-97dc-930fc27553f7,ba05wvaw0241,RebootStation,49d46365-1bb4-449a-a471-72bb807c91a7,CI_GNR_D_DF,eafe84f9-c25f-4bf7-97dc-930fc27553f7,NA,https://axonsv.app.intel.com/apps/record-viewer/49d46365-1bb4-449a-a471-72bb807c91a7,"['HW.CORR', 'HW.CFG.ERR', 'HW.ERR', 'HW']"
00f3fb2f,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/00f3fb2f-4077-48e2-a9db-0f2aea5e8f4b,ba05wvaw0274,PostTest,f657fd2b-e5dc-425a-9ca6-c7d91936c4d3,SVOS_CR_GNRD,00f3fb2f-4077-48e2-a9db-0f2aea5e8f4b,NA,https://axonsv.app.intel.com/apps/record-viewer/f657fd2b-e5dc-425a-9ca6-c7d91936c4d3,"['HW.CFG.ERR', 'HW', 'HW.CORR', 'HW.ERR']"
4a85d91c,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/4a85d91c-2c7b-4100-84b9-e31c5a1ca791,ba05wvaw0292,PostTest,b1c2943e-3960-6bb1-c650-5c0071101a47,SVOS_CR_GNRD,4a85d91c-2c7b-4100-84b9-e31c5a1ca791,NA,https://axonsv.app.intel.com/apps/record-viewer/b1c2943e-3960-6bb1-c650-5c0071101a47,"['HW', 'HW.CFG.ERR', 'HW.CORR', 'HW.ERR', 'HW.MCE', 'HW.MCE.IIO']"
a847e759,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/a847e759-ebf6-442f-be92-db64f1ee2e95,ba05wvaw0292,PostTest,dc615a82-db58-7d71-3cae-c886e4ab3be2,SVOS_CR_GNRD,a847e759-ebf6-442f-be92-db64f1ee2e95,NA,https://axonsv.app.intel.com/apps/record-viewer/dc615a82-db58-7d71-3cae-c886e4ab3be2,"['HW', 'HW.ERR', 'HW.MCE.IIO', 'HW.MCE', 'HW.CFG.ERR', 'HW.CORR']"
8aad66eb,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/8aad66eb-fde8-4c9c-aaf9-16e65126cad6,ba05wvaw0270,RebootStation,,DefaultFlowBasicTest,8aad66eb-fde8-4c9c-aaf9-16e65126cad6,NA,,[]
f6eb8ad2,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/f6eb8ad2-ec7c-4f94-b5b4-b7bcf7f6e56b,ba05wvaw0292,PostTest,3a0985bd-0639-4f07-b642-844afbfcf4ac,SVOS_CR_GNRD,f6eb8ad2-ec7c-4f94-b5b4-b7bcf7f6e56b,NA,https://axonsv.app.intel.com/apps/record-viewer/3a0985bd-0639-4f07-b642-844afbfcf4ac,"['HW', 'HW.ERR', 'HW.CORR', 'HW.CFG.ERR']"
312240dd,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/312240dd-fbef-4cc4-a472-3cf112f9887d,ba05wvaw0278,PreBoot,,SVOS_CR_GNRD,312240dd-fbef-4cc4-a472-3cf112f9887d,NA,,[]
e0cf0bc1,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/e0cf0bc1-9a06-4bc0-a126-faa12cc90b4f,ba05wvaw0286,PreBoot,,DefaultFlowBasicTest,e0cf0bc1-9a06-4bc0-a126-faa12cc90b4f,NA,,[]
4c296a34,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/4c296a34-6cc5-45a5-8c9d-cf1a9aab92d2,ba05wvaw0287,PreBoot,,DefaultFlowBasicTest,4c296a34-6cc5-45a5-8c9d-cf1a9aab92d2,NA,,[]
7d44fbf6,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/7d44fbf6-c340-414b-a756-d8331972e055,ba05wvaw0298,PostTest,a5156d0c-7cb9-4603-a4b7-db4b2c0aef3a,DefaultFlowBasicTest,7d44fbf6-c340-414b-a756-d8331972e055,NA,https://axonsv.app.intel.com/apps/record-viewer/a5156d0c-7cb9-4603-a4b7-db4b2c0aef3a,"['HW', 'HW.ERR', 'HW.CFG.ERR', 'HW.CORR']"
abd78326,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/abd78326-cffb-45b3-88ac-8bc9adfe776e,ba05wvaw0241,PostTest,14c88fc4-9ec5-7e6b-c520-ca3c0452fcc2,CI_GNR_D_DF,abd78326-cffb-45b3-88ac-8bc9adfe776e,NA,https://axonsv.app.intel.com/apps/record-viewer/14c88fc4-9ec5-7e6b-c520-ca3c0452fcc2,"['HW.MCE', 'HW.CFG.ERR', 'HW', 'HW.CORR', 'HW.ERR']"
77530edb,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/77530edb-2564-442a-b215-665f0f447d65,ba05wvaw0244,RebootStation,,DefaultFlowBasicTest,77530edb-2564-442a-b215-665f0f447d65,NA,,[]
109df547,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/109df547-44d0-4adf-ae62-62d15c257c16,ba05wvaw0239,PostTest,,DefaultFlowBasicTest,109df547-44d0-4adf-ae62-62d15c257c16,NA,,[]
f54b620f,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/f54b620f-6292-4a61-ab34-3e7d8e01d230,ba05wvaw0236,PostTest,989898fd-8c5d-45e1-a659-092761f2428e,DefaultFlowBasicTest,f54b620f-6292-4a61-ab34-3e7d8e01d230,NA,https://axonsv.app.intel.com/apps/record-viewer/989898fd-8c5d-45e1-a659-092761f2428e,"['HW', 'HW.ERR', 'HW.CORR', 'HW.CFG.ERR']"
1d8069e1,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/1d8069e1-a7cc-4b12-b4a1-573f20917d80,ba05wvaw0298,RebootStation,f60fffee-bc00-4a7b-955b-a0d4db4c6772,DefaultFlowBasicTest,1d8069e1-a7cc-4b12-b4a1-573f20917d80,NA,https://axonsv.app.intel.com/apps/record-viewer/f60fffee-bc00-4a7b-955b-a0d4db4c6772,"['HW.CFG.ERR', 'HW', 'HW.CORR', 'HW.ERR']"
1fcdfc25,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/1fcdfc25-bb19-479f-8be0-f5ea38ae7e47,ba05wvaw0239,RebootStation,,DefaultFlowBasicTest,1fcdfc25-bb19-479f-8be0-f5ea38ae7e47,NA,,[]
943cfc7f,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/943cfc7f-06cf-439a-8432-ce24aef53270,ba05wvaw0236,RebootStation,fe0c00af-ac3a-4b26-b3e4-c4a9aa0dc051,DefaultFlowBasicTest,943cfc7f-06cf-439a-8432-ce24aef53270,NA,https://axonsv.app.intel.com/apps/record-viewer/fe0c00af-ac3a-4b26-b3e4-c4a9aa0dc051,"['HW.CFG.ERR', 'HW.ERR', 'HW', 'HW.CORR']"
6263264f,https://nga.laas.intel.com/#/nga_fv_gnrd/failureManagement/failures/6263264f-d880-49f1-afaa-896a726497b1,ba05wvaw0275,RebootStation,3d6df184-41b9-5152-ace7-6dc0c0909b50,Memory,6263264f-d880-49f1-afaa-896a726497b1,NA,https://axonsv.app.intel.com/apps/record-viewer/3d6df184-41b9-5152-ace7-6dc0c0909b50,"['HW.ERR', 'HW.CORR', 'HW', 'HW.CFG.ERR']"
