Failure Name,Station Name,Stage,Debug Snapshot,Group Name,Failure_Id,SightingId,AxonSV Record Viewer,Signatures
95befc9d,ba05wvaw0278,PreBoot,,Vtd,95befc9d-83ee-4a1e-97a4-55f39bdb3f9c,NA,,[]
d209dc53,ba05wvaw0272,PreBoot,,Vtd,d209dc53-75c8-4d0d-9b45-1434c2c3faf2,NA,,[]
b39454d1,ba05wvaw0290,Test,4fa32ced-6a53-42a1-b99b-8d1022263ba6,Mesh,b39454d1-2017-41f7-a395-a00c648b53c9,NA,https://axonsv.app.intel.com/apps/record-viewer/4fa32ced-6a53-42a1-b99b-8d1022263ba6,"['HW.ERR', 'HW', 'HW.CORR']"
0f5ef3ad,ba05wvaw0242,PreBoot,,Vtd,0f5ef3ad-1944-432c-89b9-a157920d0b61,NA,,[]
5fd4d1d0,ba05wvaw0923,Test,60056659-b85e-44e8-bc8e-a684f533791b,Vtd,5fd4d1d0-2074-416f-b713-d599e0b8388c,NA,https://axonsv.app.intel.com/apps/record-viewer/60056659-b85e-44e8-bc8e-a684f533791b,"['HW', 'HW.ERR', 'HW.CORR']"
30f4b780,ba05wvaw0208,Test,48942874-81a6-446e-8ac1-44a16a75ed6a,Vtd,30f4b780-3609-4155-893d-a1dde0a8c3db,NA,https://axonsv.app.intel.com/apps/record-viewer/48942874-81a6-446e-8ac1-44a16a75ed6a,"['HW.ERR', 'HW', 'HW.CORR']"
f7219e74,ba05wvaw0278,RebootStation,,Vtd,f7219e74-afbe-4e09-b0e8-f2ba40e0b119,NA,,[]
93d19e84,ba05wvaw0224,PreTest,,IIO_Matrix,93d19e84-c266-48b2-b246-4df5f88d98ea,NA,,[]
c10deae7,ba05wvaw0270,Test,39cf8eed-3a57-465e-ada0-7157d660973e,Vtd,c10deae7-5401-4fae-b3e2-b43e59f7931d,NA,https://axonsv.app.intel.com/apps/record-viewer/39cf8eed-3a57-465e-ada0-7157d660973e,"['HW', 'HW.ERR', 'HW.CORR']"
c5b0d499,ba05wvaw0922,PreTest,,Vtd,c5b0d499-b353-4c7f-b859-651bf945d7ae,NA,,[]
86d7a1b2,ba05wvaw0277,Test,,Vtd,86d7a1b2-6f82-4bf5-bea1-d317b1f2b72b,NA,,[]
0f9173b0,ba05wvaw0252,PreTest,,MMX,0f9173b0-cd2a-45c3-b957-682f2c6a1f94,NA,,[]
a83079c3,ba05wvaw0272,PreBoot,,Vtd,a83079c3-43bd-403a-ba16-e9b307983888,NA,,[]
741be59f,ba05wvaw0275,PreTest,,CI_GNRD_XCCp,741be59f-5822-492d-aac5-99bf4ee0b399,NA,,[]
c2d72e9f,ba05wvaw0270,Test,124897a4-8dc2-4789-8215-b85aa0ff0bb1,Vtd,c2d72e9f-692e-48af-b74a-43362b0db8e2,NA,https://axonsv.app.intel.com/apps/record-viewer/124897a4-8dc2-4789-8215-b85aa0ff0bb1,"['HW.CORR', 'HW.ERR', 'HW']"
e50eff2d,ba05wvaw0242,Test,51351763-6f78-4e39-a373-ff9657953e64,Vtd,e50eff2d-2b05-434c-8f7f-2d540baa2769,NA,https://axonsv.app.intel.com/apps/record-viewer/51351763-6f78-4e39-a373-ff9657953e64,"['HW.CORR', 'HW.ERR', 'HW']"
7a30c4fe,ba05wvaw0276,PreTest,,CI_GNRD_XCCp,7a30c4fe-44f7-42af-b052-bad58716a536,NA,,[]
895591fd,ba05wvaw0270,RebootStation,,Vtd,895591fd-bcc0-4c86-b867-57109da63643,NA,,[]
5fd08b97,ba05wvaw0252,PreTest,,MMX,5fd08b97-77c4-472f-9e7b-733e1d84e8f5,NA,,[]
5d9282a8,ba05wvaw0925,Test,821e705e-388b-4fbc-9fd4-f04b08175c4d,Vtd,5d9282a8-37e1-486c-93d4-d7dd992a2d47,NA,https://axonsv.app.intel.com/apps/record-viewer/821e705e-388b-4fbc-9fd4-f04b08175c4d,"['HW.ERR', 'HW.CORR', 'HW.CFG.ERR', 'HW']"
831e87f8,ba05wvaw0232,Test,,Mesh,831e87f8-bcfd-4ab4-9aba-4a0953f947f3,NA,,[]
